จังหวัด,เขตเลือกตั้งที่,ลำดับคะแนน,พรรคการเมือง,คะแนนเสียง,คะแนนเสียง(ร้อยละ),ผู้มาใช้สิทธิ์,ร้อยละผู้มาใช้สิทธิ์,บัตรดี,บัตรเสีย,บัตรไม่เลือกผู้ใด,หน่วยเลือกตั้งที่นับเสร็จ,ร้อยละที่นับเสร็จแล้ว,หยุดอัพเดต,,,Last Update:
กรุงเทพมหานคร,17,2,ภูมิใจไทย,12632,17.98687,75330,62.40887,70229,2098,3003,168,94.91525,FALSE,,,
กรุงเทพมหานคร,17,3,เพื่อไทย,8341,11.87686,75330,62.40887,70229,2098,3003,168,94.91525,FALSE,,,
กรุงเทพมหานคร,17,4,ประชาธิปัตย์,7312,10.41165,75330,62.40887,70229,2098,3003,168,94.91525,FALSE,,,
กรุงเทพมหานคร,17,5,เศรษฐกิจ,2404,3.42309,75330,62.40887,70229,2098,3003,168,94.91525,FALSE,,,
กรุงเทพมหานคร,17,6,รวมไทยสร้างชาติ,2400,3.41739,75330,62.40887,70229,2098,3003,168,94.91525,FALSE,,,
กรุงเทพมหานคร,17,7,ไทยภักดี,664,0.94548,75330,62.40887,70229,2098,3003,168,94.91525,FALSE,,,
กรุงเทพมหานคร,17,8,ทางเลือกใหม่,660,0.93978,75330,62.40887,70229,2098,3003,168,94.91525,FALSE,,,
กรุงเทพมหานคร,17,9,ไทยสร้างไทย,640,0.9113,75330,62.40887,70229,2098,3003,168,94.91525,FALSE,,,
กรุงเทพมหานคร,17,10,ไทยก้าวใหม่,455,0.64788,75330,62.40887,70229,2098,3003,168,94.91525,FALSE,,,
กรุงเทพมหานคร,18,1,ประชาชน,32917,44.13472,79194,64.46031,74583,2113,2498,161,94.70588,FALSE,,,
กรุงเทพมหานคร,18,2,ภูมิใจไทย,11988,16.07337,79194,64.46031,74583,2113,2498,161,94.70588,FALSE,,,
กรุงเทพมหานคร,18,3,เพื่อไทย,9332,12.51223,79194,64.46031,74583,2113,2498,161,94.70588,FALSE,,,
กรุงเทพมหานคร,18,4,ประชาธิปัตย์,7724,10.35625,79194,64.46031,74583,2113,2498,161,94.70588,FALSE,,,
กรุงเทพมหานคร,18,5,เศรษฐกิจ,2312,3.0999,79194,64.46031,74583,2113,2498,161,94.70588,FALSE,,,
กรุงเทพมหานคร,18,6,รวมไทยสร้างชาติ,2261,3.03152,79194,64.46031,74583,2113,2498,161,94.70588,FALSE,,,
กรุงเทพมหานคร,18,7,ไทยภักดี,817,1.09542,79194,64.46031,74583,2113,2498,161,94.70588,FALSE,,,
กรุงเทพมหานคร,18,8,มิติใหม่,741,0.99352,79194,64.46031,74583,2113,2498,161,94.70588,FALSE,,,
กรุงเทพมหานคร,18,9,ทางเลือกใหม่,706,0.9466,79194,64.46031,74583,2113,2498,161,94.70588,FALSE,,,
กรุงเทพมหานคร,18,10,ไทยก้าวใหม่,705,0.94526,79194,64.46031,74583,2113,2498,161,94.70588,FALSE,,,
กรุงเทพมหานคร,19,1,ประชาชน,40246,46.65446,89867,66.27653,86264,1496,2107,179,94.70899,FALSE,,,
กรุงเทพมหานคร,19,2,ภูมิใจไทย,16764,19.43337,89867,66.27653,86264,1496,2107,179,94.70899,FALSE,,,
กรุงเทพมหานคร,19,3,เพื่อไทย,9259,10.73333,89867,66.27653,86264,1496,2107,179,94.70899,FALSE,,,
กรุงเทพมหานคร,19,4,ประชาธิปัตย์,9177,10.63827,89867,66.27653,86264,1496,2107,179,94.70899,FALSE,,,
กรุงเทพมหานคร,19,5,รวมไทยสร้างชาติ,2223,2.57697,89867,66.27653,86264,1496,2107,179,94.70899,FALSE,,,
กรุงเทพมหานคร,19,6,เศรษฐกิจ,1860,2.15617,89867,66.27653,86264,1496,2107,179,94.70899,FALSE,,,
กรุงเทพมหานคร,19,7,ไทยภักดี,1464,1.69712,89867,66.27653,86264,1496,2107,179,94.70899,FALSE,,,
กรุงเทพมหานคร,19,8,ไทยสร้างไทย,892,1.03404,89867,66.27653,86264,1496,2107,179,94.70899,FALSE,,,
กรุงเทพมหานคร,19,9,ไทยก้าวใหม่,741,0.85899,89867,66.27653,86264,1496,2107,179,94.70899,FALSE,,,
กรุงเทพมหานคร,19,10,ทางเลือกใหม่,405,0.46949,89867,66.27653,86264,1496,2107,179,94.70899,FALSE,,,
กรุงเทพมหานคร,20,1,ประชาชน,35327,47.2463,78727,62.23281,74772,1764,2191,161,94.70588,FALSE,,,
กรุงเทพมหานคร,20,2,เพื่อไทย,11771,15.74252,78727,62.23281,74772,1764,2191,161,94.70588,FALSE,,,
กรุงเทพมหานคร,20,3,ภูมิใจไทย,11289,15.0979,78727,62.23281,74772,1764,2191,161,94.70588,FALSE,,,
กรุงเทพมหานคร,20,4,ประชาธิปัตย์,5438,7.27278,78727,62.23281,74772,1764,2191,161,94.70588,FALSE,,,
กรุงเทพมหานคร,20,5,เศรษฐกิจ,2553,3.41438,78727,62.23281,74772,1764,2191,161,94.70588,FALSE,,,
กรุงเทพมหานคร,20,6,รวมไทยสร้างชาติ,1688,2.25753,78727,62.23281,74772,1764,2191,161,94.70588,FALSE,,,
กรุงเทพมหานคร,20,7,ไทยก้าวใหม่,911,1.21837,78727,62.23281,74772,1764,2191,161,94.70588,FALSE,,,
กรุงเทพมหานคร,20,8,ไทยภักดี,758,1.01375,78727,62.23281,74772,1764,2191,161,94.70588,FALSE,,,
กรุงเทพมหานคร,20,9,ไทยสร้างไทย,642,0.85861,78727,62.23281,74772,1764,2191,161,94.70588,FALSE,,,
กรุงเทพมหานคร,20,10,เพื่อชาติไทย,476,0.6366,78727,62.23281,74772,1764,2191,161,94.70588,FALSE,,,
กรุงเทพมหานคร,21,1,ประชาชน,41951,49.62442,88211,64.53975,84537,1407,2267,173,94.53552,FALSE,,,
กรุงเทพมหานคร,21,2,ภูมิใจไทย,14498,17.14989,88211,64.53975,84537,1407,2267,173,94.53552,FALSE,,,
กรุงเทพมหานคร,21,3,ประชาธิปัตย์,11013,13.02743,88211,64.53975,84537,1407,2267,173,94.53552,FALSE,,,
กรุงเทพมหานคร,21,4,เพื่อไทย,6577,7.78003,88211,64.53975,84537,1407,2267,173,94.53552,FALSE,,,
กรุงเทพมหานคร,21,5,รวมไทยสร้างชาติ,1833,2.16828,88211,64.53975,84537,1407,2267,173,94.53552,FALSE,,,
กรุงเทพมหานคร,21,6,เศรษฐกิจ,1718,2.03225,88211,64.53975,84537,1407,2267,173,94.53552,FALSE,,,
กรุงเทพมหานคร,21,7,ไทยภักดี,1177,1.39229,88211,64.53975,84537,1407,2267,173,94.53552,FALSE,,,
กรุงเทพมหานคร,21,8,ไทยก้าวใหม่,719,0.85052,88211,64.53975,84537,1407,2267,173,94.53552,FALSE,,,
กรุงเทพมหานคร,21,9,ไทยสร้างไทย,662,0.78309,88211,64.53975,84537,1407,2267,173,94.53552,FALSE,,,
กรุงเทพมหานคร,21,10,ประชาธิปไตยใหม่,539,0.63759,88211,64.53975,84537,1407,2267,173,94.53552,FALSE,,,
กรุงเทพมหานคร,22,1,ประชาชน,40358,48.29765,87319,65.32479,83561,1401,2357,192,94.58128,FALSE,,,
กรุงเทพมหานคร,22,2,ภูมิใจไทย,16861,20.17807,87319,65.32479,83561,1401,2357,192,94.58128,FALSE,,,
กรุงเทพมหานคร,22,3,ประชาธิปัตย์,9765,11.68607,87319,65.32479,83561,1401,2357,192,94.58128,FALSE,,,
กรุงเทพมหานคร,22,4,เพื่อไทย,6191,7.40896,87319,65.32479,83561,1401,2357,192,94.58128,FALSE,,,
กรุงเทพมหานคร,22,5,รวมไทยสร้างชาติ,2199,2.63161,87319,65.32479,83561,1401,2357,192,94.58128,FALSE,,,
กรุงเทพมหานคร,22,6,เศรษฐกิจ,1636,1.95785,87319,65.32479,83561,1401,2357,192,94.58128,FALSE,,,
กรุงเทพมหานคร,22,7,ไทยภักดี,1450,1.73526,87319,65.32479,83561,1401,2357,192,94.58128,FALSE,,,
กรุงเทพมหานคร,22,8,ไทยก้าวใหม่,728,0.87122,87319,65.32479,83561,1401,2357,192,94.58128,FALSE,,,
กรุงเทพมหานคร,22,9,ไทยสร้างไทย,727,0.87002,87319,65.32479,83561,1401,2357,192,94.58128,FALSE,,,
กรุงเทพมหานคร,22,10,เสรีรวมไทย,412,0.49305,87319,65.32479,83561,1401,2357,192,94.58128,FALSE,,,
กรุงเทพมหานคร,23,1,ประชาชน,42830,49.09108,90844,63.02659,87246,1242,2356,220,94.82759,FALSE,,,
กรุงเทพมหานคร,23,2,ภูมิใจไทย,17497,20.05479,90844,63.02659,87246,1242,2356,220,94.82759,FALSE,,,
กรุงเทพมหานคร,23,3,ประชาธิปัตย์,9215,10.56209,90844,63.02659,87246,1242,2356,220,94.82759,FALSE,,,
กรุงเทพมหานคร,23,4,เพื่อไทย,7295,8.36141,90844,63.02659,87246,1242,2356,220,94.82759,FALSE,,,
กรุงเทพมหานคร,23,5,รวมไทยสร้างชาติ,2035,2.33249,90844,63.02659,87246,1242,2356,220,94.82759,FALSE,,,
กรุงเทพมหานคร,23,6,เศรษฐกิจ,1753,2.00926,90844,63.02659,87246,1242,2356,220,94.82759,FALSE,,,
กรุงเทพมหานคร,23,7,ไทยภักดี,1679,1.92444,90844,63.02659,87246,1242,2356,220,94.82759,FALSE,,,
กรุงเทพมหานคร,23,8,ไทยสร้างไทย,708,0.8115,90844,63.02659,87246,1242,2356,220,94.82759,FALSE,,,
กรุงเทพมหานคร,23,9,ไทยก้าวใหม่,684,0.78399,90844,63.02659,87246,1242,2356,220,94.82759,FALSE,,,
กรุงเทพมหานคร,23,10,เสรีรวมไทย,545,0.62467,90844,63.02659,87246,1242,2356,220,94.82759,FALSE,,,
กรุงเทพมหานคร,24,1,ประชาชน,43108,49.50277,91523,64.37982,87082,1702,2739,221,94.84979,FALSE,,,
กรุงเทพมหานคร,24,2,ภูมิใจไทย,16191,18.59282,91523,64.37982,87082,1702,2739,221,94.84979,FALSE,,,
กรุงเทพมหานคร,24,3,ประชาธิปัตย์,10027,11.51443,91523,64.37982,87082,1702,2739,221,94.84979,FALSE,,,
กรุงเทพมหานคร,24,4,เพื่อไทย,7030,8.07285,91523,64.37982,87082,1702,2739,221,94.84979,FALSE,,,
กรุงเทพมหานคร,24,5,รวมไทยสร้างชาติ,2059,2.36444,91523,64.37982,87082,1702,2739,221,94.84979,FALSE,,,
กรุงเทพมหานคร,24,6,ไทยภักดี,1723,1.97859,91523,64.37982,87082,1702,2739,221,94.84979,FALSE,,,
กรุงเทพมหานคร,24,7,เศรษฐกิจ,1698,1.94989,91523,64.37982,87082,1702,2739,221,94.84979,FALSE,,,
กรุงเทพมหานคร,24,8,ไทยสร้างไทย,840,0.96461,91523,64.37982,87082,1702,2739,221,94.84979,FALSE,,,
กรุงเทพมหานคร,24,9,ไทยก้าวใหม่,614,0.70508,91523,64.37982,87082,1702,2739,221,94.84979,FALSE,,,
กรุงเทพมหานคร,24,10,เสรีรวมไทย,467,0.53628,91523,64.37982,87082,1702,2739,221,94.84979,FALSE,,,
กรุงเทพมหานคร,25,1,ประชาชน,37538,47.9535,82302,64.88289,78280,1811,2211,165,94.82759,FALSE,,,
กรุงเทพมหานคร,25,2,ภูมิใจไทย,13989,17.87046,82302,64.88289,78280,1811,2211,165,94.82759,FALSE,,,
กรุงเทพมหานคร,25,3,เพื่อไทย,8657,11.05902,82302,64.88289,78280,1811,2211,165,94.82759,FALSE,,,
กรุงเทพมหานคร,25,4,ประชาธิปัตย์,8070,10.30915,82302,64.88289,78280,1811,2211,165,94.82759,FALSE,,,
กรุงเทพมหานคร,25,5,รวมไทยสร้างชาติ,1852,2.36587,82302,64.88289,78280,1811,2211,165,94.82759,FALSE,,,
กรุงเทพมหานคร,25,6,เศรษฐกิจ,1646,2.10271,82302,64.88289,78280,1811,2211,165,94.82759,FALSE,,,
กรุงเทพมหานคร,25,7,ไทยภักดี,1145,1.4627,82302,64.88289,78280,1811,2211,165,94.82759,FALSE,,,
กรุงเทพมหานคร,25,8,ไทยสร้างไทย,610,0.77925,82302,64.88289,78280,1811,2211,165,94.82759,FALSE,,,
กรุงเทพมหานคร,25,9,เสรีรวมไทย,561,0.71666,82302,64.88289,78280,1811,2211,165,94.82759,FALSE,,,
กรุงเทพมหานคร,25,10,ไทยก้าวใหม่,547,0.69877,82302,64.88289,78280,1811,2211,165,94.82759,FALSE,,,
กรุงเทพมหานคร,26,1,ประชาชน,42042,49.47049,89327,64.04609,84984,1947,2396,197,94.71154,FALSE,,,
กรุงเทพมหานคร,26,2,ภูมิใจไทย,13939,16.40191,89327,64.04609,84984,1947,2396,197,94.71154,FALSE,,,
กรุงเทพมหานคร,26,3,เพื่อไทย,9947,11.70456,89327,64.04609,84984,1947,2396,197,94.71154,FALSE,,,
กรุงเทพมหานคร,26,4,ประชาธิปัตย์,7865,9.25468,89327,64.04609,84984,1947,2396,197,94.71154,FALSE,,,
กรุงเทพมหานคร,26,5,รวมไทยสร้างชาติ,1884,2.21689,89327,64.04609,84984,1947,2396,197,94.71154,FALSE,,,
กรุงเทพมหานคร,26,6,เศรษฐกิจ,1741,2.04862,89327,64.04609,84984,1947,2396,197,94.71154,FALSE,,,
กรุงเทพมหานคร,26,7,ไทยภักดี,1270,1.4944,89327,64.04609,84984,1947,2396,197,94.71154,FALSE,,,
กรุงเทพมหานคร,26,8,ไทยสร้างไทย,1200,1.41203,89327,64.04609,84984,1947,2396,197,94.71154,FALSE,,,
กรุงเทพมหานคร,26,9,ไทยก้าวใหม่,592,0.6966,89327,64.04609,84984,1947,2396,197,94.71154,FALSE,,,
กรุงเทพมหานคร,26,10,พลวัต,528,0.62129,89327,64.04609,84984,1947,2396,197,94.71154,FALSE,,,
กรุงเทพมหานคร,27,1,ประชาชน,43607,50.20378,91070,67.70047,86860,1721,2489,167,94.88636,FALSE,,,
กรุงเทพมหานคร,27,2,ภูมิใจไทย,12656,14.57057,91070,67.70047,86860,1721,2489,167,94.88636,FALSE,,,
กรุงเทพมหานคร,27,3,เพื่อไทย,11597,13.35137,91070,67.70047,86860,1721,2489,167,94.88636,FALSE,,,
กรุงเทพมหานคร,27,4,ประชาธิปัตย์,7703,8.86829,91070,67.70047,86860,1721,2489,167,94.88636,FALSE,,,
กรุงเทพมหานคร,27,5,เศรษฐกิจ,2110,2.4292,91070,67.70047,86860,1721,2489,167,94.88636,FALSE,,,
กรุงเทพมหานคร,27,6,รวมไทยสร้างชาติ,1919,2.2093,91070,67.70047,86860,1721,2489,167,94.88636,FALSE,,,
กรุงเทพมหานคร,27,7,ไทยภักดี,1186,1.36542,91070,67.70047,86860,1721,2489,167,94.88636,FALSE,,,
กรุงเทพมหานคร,27,8,ไทยสร้างไทย,701,0.80705,91070,67.70047,86860,1721,2489,167,94.88636,FALSE,,,
กรุงเทพมหานคร,27,9,ไทยทรัพย์ทวี,595,0.68501,91070,67.70047,86860,1721,2489,167,94.88636,FALSE,,,
กรุงเทพมหานคร,27,10,เสรีรวมไทย,593,0.68271,91070,67.70047,86860,1721,2489,167,94.88636,FALSE,,,
กรุงเทพมหานคร,28,1,ประชาชน,37579,51.38587,76799,54.91644,73131,1463,2205,150,78.53403,FALSE,,,
กรุงเทพมหานคร,28,2,ภูมิใจไทย,12057,16.48685,76799,54.91644,73131,1463,2205,150,78.53403,FALSE,,,
กรุงเทพมหานคร,28,3,เพื่อไทย,7592,10.38137,76799,54.91644,73131,1463,2205,150,78.53403,FALSE,,,
กรุงเทพมหานคร,28,4,ประชาธิปัตย์,6362,8.69946,76799,54.91644,73131,1463,2205,150,78.53403,FALSE,,,
กรุงเทพมหานคร,28,5,เศรษฐกิจ,1633,2.23298,76799,54.91644,73131,1463,2205,150,78.53403,FALSE,,,
กรุงเทพมหานคร,28,6,รวมไทยสร้างชาติ,1627,2.22477,76799,54.91644,73131,1463,2205,150,78.53403,FALSE,,,
กรุงเทพมหานคร,28,7,ไทยภักดี,1066,1.45766,76799,54.91644,73131,1463,2205,150,78.53403,FALSE,,,
กรุงเทพมหานคร,28,8,เพื่อชาติไทย,662,0.90522,76799,54.91644,73131,1463,2205,150,78.53403,FALSE,,,
กรุงเทพมหานคร,28,9,ไทยสร้างไทย,657,0.89839,76799,54.91644,73131,1463,2205,150,78.53403,FALSE,,,
กรุงเทพมหานคร,28,10,ไทยก้าวใหม่,607,0.83002,76799,54.91644,73131,1463,2205,150,78.53403,FALSE,,,
กรุงเทพมหานคร,29,1,ประชาชน,43249,47.66728,95693,66.22445,90731,2254,2708,189,94.97487,FALSE,,,
กรุงเทพมหานคร,29,2,ภูมิใจไทย,15443,17.02064,95693,66.22445,90731,2254,2708,189,94.97487,FALSE,,,
กรุงเทพมหานคร,29,3,เพื่อไทย,11074,12.20531,95693,66.22445,90731,2254,2708,189,94.97487,FALSE,,,
กรุงเทพมหานคร,29,4,ประชาธิปัตย์,8420,9.28018,95693,66.22445,90731,2254,2708,189,94.97487,FALSE,,,
กรุงเทพมหานคร,29,5,รวมไทยสร้างชาติ,2279,2.51182,95693,66.22445,90731,2254,2708,189,94.97487,FALSE,,,
กรุงเทพมหานคร,29,6,เศรษฐกิจ,2228,2.45561,95693,66.22445,90731,2254,2708,189,94.97487,FALSE,,,
กรุงเทพมหานคร,29,7,ไทยภักดี,1454,1.60254,95693,66.22445,90731,2254,2708,189,94.97487,FALSE,,,
กรุงเทพมหานคร,29,8,ไทยสร้างไทย,1045,1.15176,95693,66.22445,90731,2254,2708,189,94.97487,FALSE,,,
กรุงเทพมหานคร,29,9,ไทยก้าวใหม่,608,0.67011,95693,66.22445,90731,2254,2708,189,94.97487,FALSE,,,
